Instance name, X location, Y location, Voltage
FILLER_0_2_284, 139.38, 16.32, 1.535e-05
x2_5, 15.33, 16.32, 2.6748e-06
x42_0, 15.33, 16.32, 2.6748e-06
x42_1, 15.33, 16.32, 2.6748e-06
x42_5, 15.33, 16.32, 2.6748e-06
x42_6, 15.33, 16.32, 2.6748e-06
x7_5, 15.33, 16.32, 2.6748e-06
x12_1, 37.833, 16.32, 5.22768e-06
x1_3, 37.833, 16.32, 5.22768e-06
x41_2, 37.833, 16.32, 5.22768e-06
x45_2, 37.833, 16.32, 5.22768e-06
x46_1, 37.833, 16.32, 5.22768e-06
x46_2, 37.833, 16.32, 5.22768e-06
x1_2, 50.526, 16.32, 7.75756e-06
x45_6, 50.526, 16.32, 7.75756e-06
x46_7, 50.526, 16.32, 7.75756e-06
x5_6, 50.526, 16.32, 7.75756e-06
x9_1, 50.526, 16.32, 7.75756e-06
x11_3, 63.22, 16.32, 1.02903e-05
x12_3, 63.22, 16.32, 1.02903e-05
x12_4, 63.22, 16.32, 1.02903e-05
x41_6, 63.22, 16.32, 1.02903e-05
x46_6, 63.22, 16.32, 1.02903e-05
x5_5, 63.22, 16.32, 1.02903e-05
x9_3, 63.22, 16.32, 1.02903e-05
x11_6, 75.913, 16.32, 1.28254e-05
x12_5, 75.913, 16.32, 1.28254e-05
x1_6, 75.913, 16.32, 1.28254e-05
x38_6, 75.913, 16.32, 1.28254e-05
x41_7, 75.913, 16.32, 1.28254e-05
x46_5, 75.913, 16.32, 1.28254e-05
x9_5, 75.913, 16.32, 1.28254e-05
x10_7, 88.606, 16.32, 1.53489e-05
x12_7, 88.606, 16.32, 1.53489e-05
x1_5, 88.606, 16.32, 1.53489e-05
x1_8, 88.606, 16.32, 1.53489e-05
x21_7, 88.606, 16.32, 1.53489e-05
x50, 88.606, 16.32, 1.53489e-05
x12_8, 101.3, 16.32, 1.53494e-05
x12_9, 101.3, 16.32, 1.53494e-05
x1_10, 101.3, 16.32, 1.53494e-05
x36, 101.3, 16.32, 1.53494e-05
